,Sample_1,Sample_2,Sample_3,Sample_4,Sample_5,Sample_6,Sample_7,Sample_8,Sample_9,Sample_10,Sample_11,Sample_12,Sample_13,Sample_14,Sample_15,Sample_16,Sample_17,Sample_18,Sample_19,Sample_20
Gene_243,2.554286540427318,2.112459109663262,2.08278385524473,2.1925063489894314,1.645922190303567,1.6837999159235448,1.7720998014064915,2.364847658620423,1.8449732024812948,1.4424361703183413,2.316534614464489,1.4462245456420488,2.1038198202671152,2.407977730392892,2.2173469335826903,2.3880622013092214,1.7488642884144736,2.1532343609323723,2.2959156579750575,2.012649393500106
Gene_244,2.338992456691458,2.0102849136283414,1.981872029387148,1.7640345111292504,1.9060708167139389,1.9920591014621025,1.7138541359174702,2.0502145464836286,2.025950960674969,1.557988482609441,2.145266359607683,2.1351018808287536,1.9549073443443827,2.377416691802842,2.374670936870873,2.0015242896926613,1.709095036803828,2.119254235226369,2.08907444371614,2.393281611861457
Gene_245,2.1577903109493963,1.8454481146486221,1.9406367024743059,1.9714783799297442,1.425305858997483,1.7369044885102536,1.6739157203148671,2.540985651378494,2.0441943353529317,1.7616390624164164,2.40297476092662,1.8682661229307562,1.5952336533987423,1.766323311105593,2.0148924421434273,2.004617070755127,2.0239286685255093,1.9304012046900247,2.1772999342394668,1.8485793363496825
Gene_246,1.9819466881551706,2.2288264396462485,2.022660337760045,1.880227835586094,1.6694118746097963,2.1112062987087503,1.8175998760046537,2.331010628397289,2.1416048706167996,1.9495098804459783,1.6773539379346332,2.021119918832867,1.7739629501563996,2.296857231889096,2.1778253459498407,2.2695910295631694,1.8905168589263073,2.5298183274534036,2.260986267301483,2.123050418530606
Gene_247,2.136788037594082,1.9607276626802204,1.606176880757525,1.8436508529829259,1.7030092192541209,1.5292003136662284,2.071504898922182,2.4146916320825427,1.956238822476331,1.4427820259236104,2.416889552346645,2.031184878576278,1.798680130887842,2.1359662232600636,2.324621670839117,2.1770313241463985,1.3272848418894054,2.315671869351582,2.1304440292609494,2.372292991161215
Gene_248,2.2099584240232413,1.9043871242120736,1.9281206190937739,1.589789938884351,2.0118607025004325,1.5371443377971081,1.6554151119426277,2.229084826988395,2.360700631841014,1.4739897532437107,1.8499980316123459,2.135342988026573,1.9431235252653087,2.2911898780955506,2.4524467049829535,2.7582564158513496,2.185253722040431,1.7698932186439764,2.4241560279832997,2.3692971760884878
Gene_249,2.321359137226173,1.7129563180283254,1.9312283622058888,1.7471041732559005,1.7220551658684338,1.9982628375621485,1.4469110985088014,2.312729695064821,2.327457787829389,1.433752160928491,2.243037919818911,1.9547084094005218,1.8652554462987376,2.129239891038601,2.0659836959216435,2.055078006249854,1.8901052459242718,1.911127938348412,2.071676580499624,2.2078855296722373
Gene_250,2.1605022049024725,2.260792843254619,1.8982566989099225,1.6414559486628997,1.7051737579978063,1.743071404708644,1.868087541818619,2.638652329145577,2.0989733754004374,1.528924688014925,1.8614404925587733,1.840541425404913,1.9188286089499327,1.872428139884012,2.3494688753719273,2.2995422502638205,1.7564922341506963,2.114668066976284,2.166266732390773,2.5882779178079964
Gene_251,2.022822070879816,2.078595397800661,1.9821988725615174,1.6958179925721972,1.747702403308041,2.248981398652151,1.8584071538152975,2.4181408855204283,2.119989182033604,1.3283710194097447,1.733073135258035,1.743320619256032,1.5185317237178662,2.524323302264084,2.2862779179641377,2.2102001699254252,1.9260655079907696,1.682886066673458,1.9460062218201586,2.306277991986432
Gene_252,2.427293772283319,2.151747493390749,2.0149705437867045,1.9252924383704166,1.6364905739951268,1.8243773185074383,1.6558139137566765,2.326352512192305,1.888347755086988,1.4873044619713445,2.00109560252079,2.392351640431677,1.78894452315787,1.9026549733999425,2.2824638146134006,2.383255784862437,2.082907532263713,1.789345807256892,1.782893434616341,2.456030940422904
Gene_253,1.9454202328186927,1.964179396055494,1.913781418181329,1.8957422006631917,1.694276294304639,1.64731988102431,1.8070625182787114,2.314282597275797,2.133005078374296,1.4906533883327644,2.184426345862954,2.0532432178034528,1.875450223038406,2.274219991354104,1.9928552233994898,2.2894295755679956,1.84413625263353,2.0530245261587257,1.9609088745743102,2.160855683158979
Gene_254,2.1067198389419035,2.15869326433526,2.17208172626837,1.828176869864893,1.7380358656151815,1.8087426993145062,1.8369512132795764,2.2748598219020812,2.25240775979097,1.536203516748594,2.552390276347966,1.7140303872756402,1.9005437403142076,2.0776626846899577,2.1354424593510566,2.277210608327865,1.7757052389146155,2.490870998256654,2.062549866284429,2.066627792239771
Gene_255,2.2761421174975003,1.6364824768477175,1.9469141587626748,1.9128739477822454,1.715363479478814,1.9787711873671567,1.7610944449305201,2.2870138649396883,1.9498613207484046,1.245475442429641,2.1592041466945653,1.6297582061557851,1.7139980197938398,1.984468094672413,2.4192364940068374,2.639670055588157,1.487917146472542,1.5366325906651217,2.0744016523510553,2.2958030973282595
Gene_256,2.2652718353500827,1.962146381310122,1.9251776555184414,1.9831709734313339,1.7645295814187396,1.3930369834179308,1.7880204809057711,2.3598984266538876,1.9194902659483914,1.8173218797446398,1.970143214772691,1.8762167784736485,1.9081278192766704,2.0652459288918816,1.939985247187902,2.1936531303515525,1.9541228542186164,1.839857261887608,1.9300921691292734,2.477797980037252
Gene_257,2.1553849947940127,1.9493783216269476,1.9951967332161897,2.0638189332469707,2.032786109236281,1.949493959013072,2.0937763619897325,2.215943428068104,1.8979118656766434,1.4835542233150043,2.1186591738703577,1.6687727676021855,1.7618644939274097,2.2633664069960866,2.3813785357524013,2.380241606411714,1.806427689060697,1.8058345553906243,1.9965989040913004,2.0528732585379323
Gene_258,2.578494981835642,2.05410055728085,1.9203349041245574,1.7239104750327217,2.1435749833553275,1.5693811310370083,1.7760387835908489,2.400304035122887,2.223128080019394,1.6626743644343167,2.458746892372291,1.9857068469672476,1.585717239914879,2.132113861627904,2.3708663312515625,2.6930292440360244,1.468673647348349,2.147751588289681,2.1353619033303524,2.460229645182604
Gene_259,2.2011410306714367,1.8829239583317259,2.115480071163794,2.0405550967443378,1.750854796037716,1.7813858104058604,1.7418439640480938,2.0053792688609064,2.26696014049842,1.5558658498799771,1.9040686642456464,1.7767605812157803,1.7035716375179242,1.8869060002557767,2.145763377427759,2.0526179643735887,1.6657389406556211,1.759496787578723,1.7739780452477192,2.697181584250604
Gene_260,2.472048120204469,1.895606600052994,2.01978979461425,1.9931619092874724,1.7946605738444672,1.6203257321495717,2.080229725508549,2.207555607024288,1.835913006036816,1.6159152652540794,2.355376875642924,2.402057110581242,1.5569783468901697,2.3232868236684183,2.227339607990079,2.4360557778396656,1.4541368327869582,1.6546823321049227,1.9442040647877723,2.3084563472703246
Gene_261,2.093323720690952,2.183221353139675,2.170684438935111,2.0295843995722844,1.8802009308219454,1.8672120633726559,1.6184290266440302,2.5898119705733427,1.9820542397493393,1.6531716533282939,2.4119720341294597,1.975812918021185,1.4976916372752824,1.999860453350302,2.5738487501258125,2.245559498606296,1.7641494500216415,2.0590011704773574,2.2386436018371336,2.3484235006137997
Gene_262,2.1798062997545298,1.9888767952105197,2.1368852803417964,2.020382797536772,1.504983402766214,2.0004692000802153,1.836001545686107,2.146804232998796,1.9512913470898696,1.2753397861292266,2.0427431874977007,2.1312201715423438,1.6359043637021107,2.221198038855881,2.177961987623303,2.2273222274805717,1.4462265006361579,1.8631286414133281,2.0606379534600765,2.400721126943847
Gene_263,2.266196156649697,1.811732059366582,2.1821451640922365,1.9517294993676124,1.596122106325269,1.7822102668045596,1.7582568792676196,2.3606971358154203,2.198203174056255,1.1217088151220689,1.989473023349219,1.8334859217943873,1.848157521047068,2.4221650878376857,2.154951693829429,2.179791666371291,1.6457279209038984,1.7469307692237273,2.0299417303986167,2.446823982134302
Gene_264,2.010772874925754,2.136973363387572,1.6249250692798607,1.7974012920347722,1.4905455428461747,2.1190186720644,1.806847907761526,1.8768879731754913,1.7033077054982886,1.477893870660516,2.21997936197642,1.9595664874005556,1.8304374210684105,2.4159548061533935,2.201381612601359,2.4583661469402243,1.421831766027925,1.7262467206570222,1.7379707504347057,2.2376944780027492
Gene_265,2.2122877305453543,2.074230782802295,1.977682185860955,1.7241582251608678,1.5183952340071287,1.4845574037604377,2.1344541637385137,2.256411453286075,2.0053082630618,1.7888760190799964,1.8487758841085924,1.6593578930687112,1.5776793349344993,2.169928610312364,2.395626182676305,2.427319129358426,2.262633806532202,1.4573497964044828,2.2211261472459523,2.1812374236222616
Gene_266,2.1042569442208685,1.9274560587062157,1.7835515811219333,2.2465738582439037,1.7249028682925522,1.7886859331930622,2.1320115192094637,2.0146308748058996,1.8369444606043535,1.0354944069522423,1.9573422827937808,1.9168150212160557,1.8174951154946792,2.2133712688642366,2.027088490535569,2.440014984257664,1.796160246681008,2.053847143537835,1.7208265939030587,2.3549617098962656
Gene_267,1.9839869260151177,1.9719458338467188,2.0721784950108044,1.927887612574396,1.386135406933908,1.7853013687184711,1.555501305663335,2.547190147045334,2.0620286829712886,1.694797942242245,1.9919188533992296,1.7797601181937885,1.6440860425806432,2.3587376729908756,2.1674136252830905,2.4083031222178946,1.6717442634993502,1.5120436272663116,1.9853162158637758,2.0568418952641383
Gene_268,2.2283205187350905,1.813328937222093,2.1505005354264513,1.891453719252608,1.520924203938024,1.915225165039104,2.0545897555272363,2.3131169175117443,1.9488454269606805,1.1162940301687538,1.9600152394114023,1.7610328665455128,1.8183348905066716,2.114473510424655,2.446886451159071,2.1567873814807212,1.73682650966262,2.1440337758840133,2.1677440722120624,2.280656029798995
Gene_269,2.101151085611588,1.9247642050139957,1.7951828646931385,1.8014675181666335,1.7075765706386348,1.7396690832231336,1.5918537548358174,2.6707705264776314,2.1670785250995714,1.1896992732885459,2.0088554053702734,1.9066525924407887,2.1378418185676877,1.9618803950004864,2.5045080006199747,2.559281321129328,1.6225038820182944,1.8517335634725889,1.892117179946315,2.2519713099206466
Gene_270,2.214221979130037,2.183340483973465,2.183342209487617,1.760049678398884,1.162978390044573,1.779797781626339,1.9205158747057918,2.367020205402683,2.03775083736873,1.4960383733239666,2.400314152488888,1.960822149667607,1.7222497149075955,2.0834633232330613,2.2753293852132392,2.6067320281009874,1.7115746011279689,1.903277418340494,2.0029163152338083,2.5124602096251007
Gene_271,2.6135074249475583,2.1415330942432687,1.981860096040613,1.9170254579580603,1.0795820451326226,1.9330769103385508,1.8886416519112323,2.4028050779978196,1.9607930480537976,1.3941965775957614,2.0150202035178038,2.088799912689713,1.7211714325875938,2.60003495107422,2.395472340551793,2.024247503735713,1.722525484382817,1.7769012628133525,1.6605025354570642,2.6125577261594657
Gene_272,2.3621684824426237,2.158051947936854,1.9983862473434688,1.633265377584726,1.4597199749786844,1.95240289243839,1.6515643627555632,1.810782804615512,2.0576642853143534,1.4427364425856721,2.1243378741013803,2.0301790445780123,1.9244445623544542,2.2352568477010446,2.5484061343661275,1.9755900795721963,1.8491511059286865,2.032543959912024,1.851466572205021,1.9920894164002299
Gene_273,2.072351548703503,1.9191021958539327,2.115989407984014,1.7867611345849943,1.385173699233531,1.6617199901426756,2.085534835542906,2.3197453427410655,2.067235281799156,1.4490868536509696,2.355637257683743,1.7346409705544568,2.060025058096233,2.225602146436561,2.277215980353716,2.7795641353217158,1.537106845073489,1.8364991353312343,1.852892781588269,2.4831559322439416
Gene_274,2.559377760728959,2.3853950406379187,2.210095265912729,1.8701447977640202,1.4833952073918024,1.4498127829827743,2.268983075748422,2.4109322834953684,2.004694105896642,1.7366993311885732,1.9026722874664381,1.96579972271964,1.7623975730500454,2.3112383146283206,2.296585148911561,1.9891984575126145,1.7633500175672159,2.117009115619708,2.093535748250272,2.4476865624545248
Gene_275,2.0124340768638125,2.0461583257030207,1.8404034242658125,2.0590650593441553,1.562741715342171,1.9220614727489098,2.0793504539436367,2.4554603828899526,2.1577091737292675,1.2714455016888988,2.096667968685058,1.7778572354719384,1.728110608567367,2.1085960565022104,2.1133147417923364,1.8879163179080614,1.614606133367655,1.9459121776294674,1.829743620335571,2.2957999854310325
Gene_276,2.601593658860816,2.256021795407439,2.2940138171076336,1.9878944667097587,1.7899453674870611,1.6392537913880298,1.7329403153076668,1.7693086266381801,2.3403145816789985,1.779152749355157,1.9865897417489844,1.833684974595658,1.64615097717002,2.2600335969477587,2.5342863658094337,1.9308296409586512,1.8301224491616588,1.8519019329008064,2.122057907814407,2.384462338471566
Gene_277,2.1838994862440586,2.030693113675835,1.9225304817726,2.1037321316808697,1.640195394915271,1.8281634450290596,1.6076180244936071,2.241420719223044,2.2828193189383734,1.4786272680159644,2.229131484736266,2.237777675940632,2.0046446137499756,2.2021345541922086,2.20710202270964,1.7686741165236797,1.7145577585386378,1.8420337880812658,2.177452268300144,2.2618824927417704
Gene_278,2.157462962111264,1.695530698255547,1.7773119494535146,2.004999099483325,1.8996249291163108,1.7645416607324627,1.9273705834268884,2.507632299256236,1.9409066996304887,1.5444507620482684,1.9491271695520065,2.0574402035733073,1.8272040094985589,2.2431932494485483,2.1527801372650677,2.420790507657016,2.1651773272794115,1.7056539481589943,2.031427227891564,2.338985032970326
Gene_279,2.378821216397786,1.9395012272990972,1.3986994572549798,2.1815067901560186,1.7085446268066002,1.4354572313842544,1.7402946103561525,2.6307731537711403,2.3926447705621117,1.6588159579269688,2.0620027040264657,1.9010727996376071,1.770738238882987,2.409150843306028,2.1341313754497633,2.1182241047580184,1.9502896604004114,1.8983639961423233,2.3750725005118305,2.158361096740599
Gene_280,2.210584301930858,1.8669278873882005,1.9667780515682414,1.6139595039234536,1.4589167186987793,1.4967959644959639,2.000593015350315,2.4604545358176053,1.7570329407736696,1.7378651024912943,2.5967082161024093,1.8936765932223734,1.6687005478632835,2.7483690048528695,2.0455061570882833,2.283405329108679,1.784159197559593,2.1762658113351185,2.1713268244464268,2.1929367589790174
Gene_281,2.0313030999210318,1.983046120307764,1.763920043094499,1.91923395528015,1.4436041669176745,1.4852391788236372,2.1128375263870445,2.217602163179867,1.849458125875476,1.4374361264936715,2.1108995040119702,1.5351819707592984,1.863252933333365,1.9740713729142074,2.651505618586943,2.3841761381502065,1.668254745011345,1.7582027331811654,2.0783854879083443,2.4152216864533655
Gene_282,2.216441148281583,2.0079787229296198,1.976979573447107,1.7888971050758224,1.4878022175211643,1.3668882497005865,2.0565536148825374,2.3768962239300273,1.9483943180638525,1.8508349496622276,2.1146284868969154,1.6772466014800658,1.968270884202304,2.263112529954113,2.3882158538456295,2.1942329148045414,1.8383338877888153,1.8548846292004166,2.2105673197502376,1.91167464733458
Gene_283,2.1347652814027853,2.3958415039186303,1.8118920242034677,1.788901231824576,1.4668511351997768,1.5410855103038588,1.4201522134664133,2.271019388160952,2.13025737168687,1.4605869396834494,2.0682494784288608,1.8930834900451825,2.001491694218365,2.145413649466417,2.1944833413313316,2.223158938757242,1.8641040949845635,2.1896416629532856,1.9737502815872334,2.3124502955424844
Gene_284,2.289211462385815,1.8528948830112266,1.9693889487261116,1.6165341198547942,1.202633342141892,1.8573960190600387,1.785033420445907,2.3575927493899185,2.0995064914688686,1.2758079436584202,2.088174330425571,1.637855054872134,2.0751178715084926,1.9123088176802676,2.2701428025550694,2.07092971812541,1.8623189777053675,1.840950012988335,1.995645685496827,2.4633038471470186
Gene_285,2.2274260923341336,2.1547393735441847,1.769040327980035,1.628705502537712,1.5778849952977985,1.7202774663826412,1.9870953032028524,2.301154977333165,2.1441005547174647,1.1464114474029312,2.47491257874129,1.8516269188686987,1.9364407939760522,2.016284552608335,2.3709018371922537,2.01881508302991,1.8386483106851426,1.836041470367469,2.1052171302081826,2.4322583441627272
Gene_286,1.975031911754567,1.9145121382344317,2.056770371500881,2.3293131862325627,1.5288269359574755,1.902273961066374,1.8404140747403677,2.705585786816935,1.7536411534774876,1.4900121623250515,1.7721163841060261,1.3831610017677618,1.8564158105317756,2.211402445881752,2.2523324692003452,2.258145217726909,2.36789462984746,1.8556012596383487,2.201403901671084,2.1627905742139317
Gene_287,2.2805864890067435,2.0037637493458678,1.8832018187375819,2.273448597763278,1.7918803955266396,1.8113960669614335,1.4009659815232702,2.2449348232151607,2.6436909997515556,1.4249556200632383,2.31786870522917,2.1728637962656254,1.8407161830794074,2.01513856027863,1.8222373903922078,2.4162166774566503,1.5852835424684988,1.942466377622174,1.849414961503196,2.2396160300426673
Gene_288,2.2282837849788337,2.105129200565851,1.742341077813045,2.1490510810754837,1.4370644459433775,1.4491528453909384,1.8400036847193708,2.324011729670967,2.1352033735048908,1.7435144341281956,2.0499354234712666,1.860551391001351,1.5762865236615937,2.34761358722984,2.346161669564406,2.1953784902760267,1.3672998043401157,2.196118726255653,1.8538430365298575,2.1744079362627664
Gene_289,2.2932088762138236,1.812098898633654,1.6666035596328992,1.4848793747830804,1.700642793470899,1.675009488536323,2.4472623872067296,2.1182656547395,1.9187952821847545,1.3580093593340996,2.145852121846136,1.7904346481180429,1.9193898427087148,1.9877852086545293,2.032981513056069,1.9197410878530379,1.303519909445769,1.8036224833496242,2.0391829669424246,2.166376132640071
Gene_290,2.4702211334360555,2.297016526278618,1.8983449177946277,1.5508846686848208,1.4431023812787611,1.664082458698175,1.7303813762564522,2.1775928870860257,1.9723929077255773,1.3937796302116279,1.970116971055327,1.9261398176002236,1.8689971430891845,2.0013738692157625,2.563512921950192,2.0833715753667366,1.424674620270141,1.983391901517646,1.935897402538201,2.3569218322881853
Gene_291,1.740806253778517,2.329901672653605,2.0997641968916083,1.6095735814906131,1.2606879781205147,2.118499918301093,1.714332388012472,2.15029969811915,1.6498750680406822,1.400932312270869,2.0516812678512877,2.027573935229002,1.5171077142713172,1.8794455282041385,2.399492383704081,2.4807300499802722,1.4340042728096316,2.1235391045045837,2.1068873977184333,2.511024605951637
Gene_292,2.2074959016950997,1.546954900859401,1.9349120388203203,2.1216976550574675,1.377694199073029,1.7064537437000968,1.826581668001868,1.7372338918919783,2.437355001958034,1.2908128174117448,2.198372277312998,1.8671350886454634,2.0484472111800844,2.2647141111378764,2.2623150024445904,2.100681017231003,1.9078048833096362,1.5325480264537121,2.2285571134762474,2.0728545878257334
Gene_293,2.471996706389951,2.0836703928895304,2.0941302688535495,1.9260666540881572,1.2059679838615724,1.6119009048025197,1.99628623623434,2.3504678313376437,2.339283467931673,1.551742865998614,1.9038848126779064,1.7252624883309782,1.8175068780128598,1.7206940734522393,2.6439882338733827,2.367733383010371,1.993641662442983,1.5911154990828018,2.34829206149212,2.7389633203422576
Gene_294,1.9573643029231595,2.2056908433377442,1.9655275042209865,1.6007821216735645,1.6550201972601457,1.9507673784490571,1.7415830581782943,2.5503199719167196,1.769732805512699,1.172136724101251,2.124544669936189,1.8895523714695595,1.6536087022233914,2.3454217738466374,2.415478719591975,2.4510118499216627,1.7236074559627548,2.0277523408403035,2.01024896881507,2.703427276154027
Gene_295,2.0590308199742258,2.4724699702486537,1.9722831047014096,1.6345667134094648,1.830059272987492,1.8092270151605792,2.032033188388111,2.5619078515741935,2.170676597699544,1.3526397844286169,2.292367866352288,1.884626417366024,1.934094963629896,1.752756771893968,2.3986962001507557,2.1516668707058533,2.0788966704689145,2.0318537568224544,2.1473505785909284,2.3899255368067522
Gene_296,2.0218518034232793,2.376061822462602,2.3635795989669086,1.9882515934328566,1.8745241166044995,1.6702170977470807,1.7023856554670675,2.3253216176114595,2.190073694544118,1.3922906171425558,2.204778828892135,1.9457532122897878,1.5972620448500015,2.2872614901426047,2.4820055052530896,2.3136778992529377,1.978764363685547,1.6637555285452452,2.192969113847439,2.0586073968573526
Gene_297,1.9987237023520055,1.925224317609433,1.776893478568679,1.8000697275749857,1.513613340747534,1.9514776347478642,1.797576560970923,2.000011526511756,2.331099056169571,1.303669926668172,2.0854811053975126,1.9737826172632473,1.8368454835887689,2.402338796156555,2.4051004854273375,2.107122119795438,2.183947177831541,1.9461029799122822,2.0699109840967678,2.485448622747822
Gene_298,2.2714301631846374,2.1312561229448566,2.4637423150036653,1.8546446056722041,1.4928912240862926,1.8073624398840802,2.0761115558282714,2.015829861827595,1.7099743085752377,1.3536648992671503,1.7704405990065808,1.7995090463699774,1.8974233391340705,2.0053531139418075,2.023934541392517,2.293251468077929,1.9207434399562424,1.568241599541313,2.263425509082266,2.456124778884373
Gene_299,2.4123569944299486,2.2951065273313285,2.4057083002154513,1.8384504815994023,1.5783577189053435,1.7007590508319823,1.8622037376632259,2.6237113389929374,1.8340825900844049,1.2988780189580647,2.3726613781193504,2.088482617255523,1.7242970705447969,2.3543832868764043,2.377543025247192,2.579438957535057,1.7631366617985629,2.112362710019152,2.627781411519593,2.412283369146201
Gene_300,2.231405607157592,2.195899881401187,1.892249343642751,2.3872624324281597,1.592457610428968,1.729460073436485,1.6946705677080565,2.5365807061869625,2.2765229694360865,1.3716170791083613,2.2125154598429226,1.5827641222325337,1.8339175149228437,2.2740541570675994,2.65076581866063,2.1252202751891214,1.4925642172727436,1.7281506950596273,1.832065329358085,2.5599950096885045
Gene_301,3.1659755876512206,3.0083456225906207,2.912358496935221,2.667929688891846,3.224735417178106,3.3402644847604943,2.916318765250387,2.991499558105801,3.161341760235758,2.798397291575654,3.257490826468099,3.4801156692275126,2.956711447953196,3.2951544907426755,2.228507116137429,3.3942181974757992,2.7974463222546793,2.927792545596388,3.074136823266547,2.2601163688960795
Gene_302,2.738676467664813,2.990424476754098,2.4414153041396673,2.711122755825677,3.064686871986419,3.61944274717789,3.4459625126035602,3.1289085090272435,3.215332379989225,2.6611156926420585,3.316609516412082,3.2083592881227476,3.085369539952557,3.2947953033663313,2.172679550953403,3.0403656962831054,3.190584214650602,2.7429017239723223,3.137921084827016,2.334909719967266
Gene_303,2.8333532542866404,2.9738534884808807,2.515734573466422,2.6832114354839764,3.5498246595891416,3.2512530514047038,3.212758992180669,3.600679396065164,2.9452598097086815,2.5154531526003523,3.168810861686877,3.351929465386416,3.362972832099615,3.4763546048441683,2.0536365871660407,3.017138849110225,3.2440951122896173,2.7960610000434025,3.036293992852736,2.5948898746422286
Gene_304,2.759396058260247,2.935116541252823,2.664785825833688,2.7778029150790173,3.361906613820324,3.362849262320281,2.9911267758252036,3.2267040670629097,2.8129683261304015,2.8579842450980886,3.486857033819138,3.284667141801578,2.8346462463464737,3.2952475424154533,2.3589948245177013,3.3362678421518552,2.99440658198816,2.7266939825324465,3.0460035912886356,2.0908049001525715
Gene_305,2.884933042017912,3.1186071842184417,2.417859680471456,2.334634357409866,3.559645325057231,3.2845200806703296,3.205586532714664,3.270260336328041,3.0760998441260248,2.8941466135177913,2.9316189103032357,3.4879103986389195,2.912954305302196,3.2052944080631955,2.2815728837183564,3.1939091899369836,2.9947091547825098,2.668265606177408,3.345808306513211,2.5790721628969555
Gene_306,3.0490789054808087,2.8832133665125186,2.3222629298975077,3.0317214892737008,3.2315382451170858,3.257112049367236,3.061757278422523,3.5344840269682667,3.103880696297197,3.0621791072063376,3.325018669355898,3.246134732459379,2.854494167135119,3.660900529400155,1.671553956010989,3.2166796126795694,2.739947880146517,2.8149870345735346,2.96776421515481,2.3320804500382306
Gene_307,2.7457954782238914,2.7248735770750923,3.126481761161929,3.014630413608069,3.0113445826670024,3.72329535883196,2.8985038654313295,3.3268973640339494,3.095836015534907,2.6745143453676694,3.3051891503737534,3.486588276055122,2.8939419036231664,3.2084752079841072,2.035357466029253,2.918294728192148,3.028558830154485,2.6709646764033605,2.9744161304569423,2.6777496963418064
Gene_308,3.0961076432307304,2.937846928180331,2.650682562569562,3.0171129226600004,3.3479089707900016,3.341310716595942,2.6931933401018098,3.379834513000556,3.2743555620308626,2.680133768715734,3.1666592326801304,3.3886963109567847,2.9524457084272138,2.9718286852317353,2.16972018802985,3.440444611794178,2.8998336093581396,2.920803068503303,2.8763380916222663,2.475817660878287
Gene_309,2.8129430891391785,2.7564539988644534,2.9346098013312174,2.826924415482242,3.1227763939326243,3.506429670454802,3.085879364089976,3.4295201163698423,2.7696396283152747,3.0077853818249882,2.994478889067378,3.3898453832515374,3.5168285387190545,3.529767772888404,2.1368119736836415,2.805511876761386,3.3040669472607225,2.6412558606985193,2.82684045226075,2.3374588658021627
Gene_310,3.1395300869864715,3.0989503043340068,2.63653200583014,2.7027964255035632,3.123680608144038,3.434802746484317,2.9930643124815273,3.494813848503878,3.3019264320020802,2.9052595500595917,3.0359491701433035,3.609775428817816,2.970858495026405,3.253010223001575,2.133418910390889,3.263476148069432,3.2081572772044002,2.8735921604288093,2.7856884907127295,2.415077662279096
Gene_311,2.8789389366577236,2.9814698327814058,2.8520738109890775,2.8449226607937783,3.124915572241926,3.283643316961458,2.7703572213348053,3.4408230034237026,3.3982548291818335,2.743447688036678,3.0601325687075254,3.7547674813195857,3.090363758910016,3.556640237704413,1.9758931675783313,3.382316365168451,2.8402868523694997,2.683493757673248,2.9581739176073083,2.286570780929994
Gene_312,2.8119277897694053,2.6561059800958713,2.859862769091726,2.8666752716790844,2.8542892518900964,3.602563569704557,2.8162912375615745,3.4724549767641646,3.094801508981007,2.812219186434662,3.07139915176828,3.7038368107864876,2.741334585762009,3.5909611644912034,2.434342501750987,3.389838767420649,3.4910539033361347,2.8045084423153,3.218989197479357,2.382511198551448
Gene_313,3.102928943916947,2.942764507856581,2.5905243514256977,2.9023524535501246,3.1454453589144733,3.1243268567911353,2.875027586891134,3.4248664586853135,3.3868985578317083,2.828689948677765,3.3720580950993293,3.189775985644272,2.900599495303434,3.4116780733133814,2.1911645832785727,3.263389628962606,3.1642963119498897,2.8213364272261416,3.055333970351276,2.394704747554922
Gene_314,2.671069747868183,2.921568969184568,2.639367601818768,2.6081218997751896,3.2501096380345493,3.422006716693924,2.891937927704434,3.5556028161618602,2.874594681673687,2.6622700519244833,3.6644114064972353,3.2538126989419447,2.7185012533250625,3.6162884457444453,1.7986524980183018,3.199515969318079,3.455279105486749,2.6013106104295596,2.6311353358129077,2.1038930852281927
Gene_315,3.03591964231581,3.1692576509980173,2.56558174840249,2.7777804935760124,3.521808812220657,3.764341291457212,2.9291299072899304,2.8407655258336098,2.944315023032353,2.721103234631411,3.056630922336846,3.423839089738047,3.213031107853148,3.724278782081718,2.17974173798812,3.466267726522931,3.0976463937976693,2.923198989432754,3.208837064382643,2.4181797352673153
Gene_316,3.2678099640659655,2.656620073641943,2.5650653279797884,2.6158342333850086,3.3316482848098574,3.6604641059918643,2.9735172500786686,3.0166139394663656,3.276993586805291,2.9574558268468554,2.720046949776643,3.4606501432056307,2.6712238221309548,3.336462877243789,2.033514683380517,3.408423690960964,3.049480155305888,2.653179594709034,3.203541425552119,2.1169681608340496
Gene_317,2.9222704867406017,2.7815001731425437,2.5949640912920877,2.7419921623834758,3.348047626530165,3.674265823282439,2.9619462235916094,3.3623500419602754,3.0209433430334256,2.842862050143022,3.1963158912542267,3.4417490004489153,2.628502091448515,3.5356872760103806,2.286988764244168,3.1105360560429767,2.7692367132569484,3.2054736249610327,3.125817335139531,2.3579131194353904
Gene_318,2.628841152016916,2.779939341316586,2.928617587155438,2.668670400949408,3.1336403333181178,3.508809854816178,2.8155173260366353,3.601228475423683,3.3790509144936354,2.713149259377907,2.982684632246352,2.9377843302013344,2.692936033956741,3.2014991417526506,2.241114536970554,3.1813240104242952,2.7570470229884028,2.8540649863673284,3.1285956624901203,2.5092971956028496
Gene_319,2.476313672474637,2.918649610904089,2.3914313524038695,2.8214837522038536,3.400587029988959,3.227266563306355,2.82518792304582,3.208806459267946,2.6579321285680226,2.873657708306578,3.053849772384498,3.6554459864533624,2.769570344674504,3.3455685070942156,1.9127714171652537,3.0457126386137165,2.7897177212578073,3.109492530629529,2.8878758632103723,2.428564462568655
